157;FARMAGE
158;FARMAKONSUMA
159;FARMANAL
160;FARMAQUIL
161;FARMAQUIL PERU
162;FARMARECETAS
163;FARMASUR
164;FARMAVAL
165;FARMAYOREO
166;FARMEDIC
167;FARMINDUSTRIA
168;FARMO ANDINA
169;FARMOR
170;FAVRVET
171;FERRER
172;FEXCOL
173;FLOZA
174;FOOD GROUP
175;FRANCAR
176;FRESENIUS
177;G & R
178;GABBLAN
179;GADOR
180;GALDERMA
181;GALENICUM H.P.
182;GARDEN HOUSE
183;GEDEON RICHTER PERU
184;GEMEFAR
185;GENCOPHARMAC.
186;GENFAR
187;GENOMMA LAB.
188;GENZYME
189;GIANFARMA
190;GLENMARK
191;GLOBAL MED PHARMA
192;GLOBAL PHARMA
193;GLOBAL SERVICIO INT. MED.
194;GLORIA DIV. FARPASA
195;GOMTAL
196;GP PHARM
197;GREY
198;GRUNENTHAL PERUANA
199;GRUPO 3B
200;GRUPO CORP. DE LABORATORIOS
201;GRUPO LAB
202;GRUPO SPECTRA
203;GSK
204;HANNAI
205;HAUS HOFFEN
206;HEALT PHARMA
207;HEALTH & MINERALS PERU
208;HEBRON DEL PERU
209;HELVIC
210;HERSIL
211;HOFARM
212;HOSP. NAC. DAC
213;HOSPIRA
214;IFARPE
215;IMV/VILLA
216;INDUQUIMICA
217;INFARMASA
218;INFERMED
219;INNOPHAR
220;INNOVALAB PERU
221;INS
222;INST. SEROTERAPICO
223;INTERNACIONAL FARMA
224;INTI
225;INTIPHARMA
226;INTRADEVCO
227;IPROFAR
228;IQ FARMA
229;IRBOSS
230;ISDIN PERU
231;IVAX
232;J&M
233;J.H.R.
234;JC.ROBRI
235;JOHNSON&JOHNSON
236;JPS DISTRIBUCIONES
237;JR. PHARM
238;JUMAM
239;K.C.T. KLIVER
240;KEYFARM
241;KFARMA
242;KRONNEN LAB
243;LA VICTORIA
244;LAB. AMERICANOS
245;LAB. COM. WILSON
246;LAB. FARM. AMERICA
247;LAB. FARM. MEDICAL
248;LAB. VYSER
249;LABEX
250;LABOMED
251;LABOT
252;LAFAR
253;LAFARPE
254;LAFRANCOL
255;LANSIER
256;LASER
257;LECLERC
258;LECLERC DEL PER�
259;LEO PHARMA
260;LIPHARMA
261;LKM PERU
262;LMB H.COLICHON
263;LUDBER
264;LUKOLL
265;LUNDBECK PERU
266;LUSA
267;LUXOR PHARMAC.
268;MACLEODS PHARM
269;MAKAR
270;MAP
271;MAQUIFARMA
272;MARKETING Y VENTAS
273;MARKOS
274;MARVIC TRADING
275;MASTER ENTERPRISES
276;MASTER FARMA
277;MASTER VISION
278;MAVER
279;MC GLOBE
280;MECOFARM S.A.C.
281;MEDCO
282;MEDIFARMA
283;MEDIGROUP
284;MEDILINE
285;MEDINE PHARMA.
286;MEDIPLATA
287;MEDISUR
288;MEDIX
289;MEDROCK
290;MEDSTYLE
291;MEGA LIFESCIENCES
292;MERCK PERUANA
293;MERCK SHARP DOHME
294;MILAFARMA
295;MINSA
296;MKS UNIDOS
297;MOVIPHARMA
298;MULTI MEDICAL SUPPLIES
299;MUNDIPHARMA
300;NAT. Y GEN.
301;NATURGEN
302;NATURMEDIZIN
303;NEW AGE PHARMA
304;NEWPHARM
305;NILSA SERVICIOS
306;NORDIC
307;NOVARTIS BIOSCIENCES
308;NOVAX
309;NOVO LAB
310;NUTRI CARE
311;OFTALMICOS
312;OFTALMOLOGICA
313;OKLAHOMA INTERNATIONAL
314;OLI MED PERU
315;OM PHARMA
316;OMDICA
317;OPHARMMED
318;OPHTHA
319;OQ PHARMA
320;ORBIS
321;OTARVASQ
322;PAK FARMA
323;PALMAGYAR
324;PANALAB
325;PEREDA
326;PERSONAL PROD.
327;PERSONAL PRODUCTS
328;PERUANO GERMANO
329;PERUFARMA
330;PERULAB
331;PFIZER
332;PHARBAL
333;PHARMA C
334;PHARMA HOSTING
335;PHARMA PERU
336;PHARMA ROY
337;PHARMA UNO
338;PHARMA-C
339;PHARMACARE
340;PHARMACEUTICAL CORP
341;PHARMACEUTICAL DISTOLOZA
342;PHARMACHECK
343;PHARMACIA INTER-AMERICAN
344;PHARMAGEN
345;PHARMALAB
346;PHARMARIS
347;PHARMASUR
348;PHARMED
349;PHARMED CORPORATION
350;PHARMEX
351;PORTUGAL
352;PRAFLOLAB
353;PRAGMA PHARMACEUTICA
354;PRISMA
355;PROCTER&GAMBLE
356;PROMETISA
357;PROMOCIONES FARMACEUTICAS
358;PROTELD
359;PRO-VIDA
360;PUERTO RICO PHARMACEUTICAL
361;Q PHARMA
362;QUALICONT
363;QUALIPHARM
364;QUALITY PHARMA
365;QUILAB
366;QUILLA PHARMA
367;QUIMFA
368;QUIMICA CANADA
369;QUIMICA SUIZA
370;RANBAXY-PRP
371;RASMUSSEN
372;REGGIPER
373;REMY
374;REP. ATLANTA
375;REP. DECO
376;REP. LOPEZ
377;REP. SEGURA
378;RHOVIC
379;ROCHE
380;ROEL
381;ROEMMERS
382;ROJAS PEREZ
383;ROKER PERU
384;ROLLINS
385;RONELD GRACE
386;ROSTER
387;ROT PHARMACEUTICALS
388;ROTTMAN MEDICAL
389;ROVIAL
390;ROZAL
391;RUMALAB DIAGNOSTIC
392;S. CCOSCCO A.
393;S.J.ROXFARMA
394;SAI
395;SANDERSON
396;SANOFI
397;SCHERING PLOUGH
398;SCOP
399;SEELAB
400;SELECTA
401;SEVEN
402;SGS
403;SHALOM INVERSIONES
404;SHERFARMA
405;SIEGFRIED
406;SILESIA PERU
407;SMART PHARMA
408;SOLTON
409;SOLUTIONS M.I.
410;SPINE
411;SQUIBB
412;STENDHAL PERU
413;STIEFEL
414;SUN PHARMACEUTICAL PERU
415;SYNTHELABO
416;TAKEDA
417;TECHSPHERE PERU
418;TECNOFARMA
419;TEOFARMA PERU
420;TERBOL
421;TEVA
422;TORRES PHARMA
423;TRADE PLUS
424;TRIFARMA
425;UNIMED
426;UNITED PERU
427;VANOCI
428;VERONA
429;VIDASOL
430;VIFARMA
431;VITA PHARMA
432;VITALINE
433;VITALIS
434;VITTAPHARMA
435;WARNER LAMBERT
436;WELFARK
437;WEP PHARMA
438;WILFAR
439;WORLD PHARMA
440;WYETH
441;YOBEL SUPPLY
442;ZENNIT FARMA
